index,Class,video,frames_n
43_2_9,3,43_2,52
43_2_10,3,43_2,52
43_2_11,3,43_2,52
43_2_12,3,43_2,52
43_2_13,3,43_2,52
43_2_14,3,43_2,52
43_2_15,3,43_2,52
43_2_16,3,43_2,52
43_2_17,3,43_2,52
43_2_18,3,43_2,52
43_2_19,3,43_2,52
43_2_20,3,43_2,52
43_2_21,3,43_2,52
43_2_22,3,43_2,52
43_2_23,3,43_2,52
43_2_24,3,43_2,52
43_2_25,3,43_2,52
43_2_26,3,43_2,52
43_2_27,3,43_2,52
43_2_28,3,43_2,52
43_2_29,3,43_2,52
43_2_30,3,43_2,52
43_2_31,3,43_2,52
43_2_32,3,43_2,52
43_2_33,3,43_2,52
43_2_34,3,43_2,52
43_2_35,3,43_2,52
43_2_36,3,43_2,52
43_2_37,3,43_2,52
43_2_38,3,43_2,52
43_2_39,3,43_2,52
43_2_40,3,43_2,52
43_2_41,3,43_2,52
43_2_42,3,43_2,52
43_2_43,3,43_2,52
43_2_44,3,43_2,52
43_2_45,3,43_2,52
43_2_46,3,43_2,52
43_2_47,3,43_2,52
43_2_48,3,43_2,52
43_2_49,3,43_2,52
43_2_50,3,43_2,52
43_2_51,3,43_2,52
43_2_52,3,43_2,52
44_2_1,3,44_2,235
44_2_2,3,44_2,235
44_2_3,3,44_2,235
44_2_4,3,44_2,235
44_2_5,3,44_2,235
44_2_6,3,44_2,235
44_2_7,3,44_2,235
44_2_8,3,44_2,235
44_2_9,3,44_2,235
44_2_10,3,44_2,235
44_2_11,3,44_2,235
44_2_12,3,44_2,235
44_2_13,3,44_2,235
44_2_14,3,44_2,235
44_2_15,3,44_2,235
44_2_16,3,44_2,235
44_2_17,3,44_2,235
44_2_18,3,44_2,235
44_2_19,3,44_2,235
44_2_20,3,44_2,235
44_2_21,3,44_2,235
44_2_22,3,44_2,235
44_2_23,3,44_2,235
44_2_24,3,44_2,235
44_2_25,3,44_2,235
44_2_26,3,44_2,235
44_2_27,3,44_2,235
44_2_28,3,44_2,235
44_2_29,3,44_2,235
44_2_30,3,44_2,235
44_2_31,3,44_2,235
44_2_32,3,44_2,235
44_2_33,3,44_2,235
44_2_34,3,44_2,235
44_2_35,3,44_2,235
44_2_36,3,44_2,235
44_2_37,3,44_2,235
44_2_38,3,44_2,235
44_2_39,3,44_2,235
44_2_40,3,44_2,235
44_2_41,3,44_2,235
44_2_42,3,44_2,235
44_2_43,3,44_2,235
44_2_44,3,44_2,235
44_2_45,3,44_2,235
44_2_46,3,44_2,235
44_2_47,3,44_2,235
44_2_48,3,44_2,235
44_2_49,3,44_2,235
44_2_50,3,44_2,235
44_2_51,3,44_2,235
44_2_52,3,44_2,235
44_2_53,3,44_2,235
44_2_54,3,44_2,235
44_2_55,3,44_2,235
44_2_56,3,44_2,235
44_2_57,3,44_2,235
44_2_58,3,44_2,235
44_2_59,3,44_2,235
44_2_60,3,44_2,235
44_2_61,3,44_2,235
44_2_62,3,44_2,235
44_2_63,3,44_2,235
44_2_64,3,44_2,235
44_2_65,3,44_2,235
44_2_66,3,44_2,235
44_2_67,3,44_2,235
44_2_68,3,44_2,235
44_2_69,3,44_2,235
44_2_70,3,44_2,235
44_2_71,3,44_2,235
44_2_72,3,44_2,235
44_2_73,3,44_2,235
44_2_74,3,44_2,235
44_2_75,3,44_2,235
44_2_76,3,44_2,235
44_2_77,3,44_2,235
44_2_78,3,44_2,235
44_2_79,3,44_2,235
44_2_80,3,44_2,235
44_2_81,3,44_2,235
44_2_82,3,44_2,235
44_2_83,3,44_2,235
44_2_84,3,44_2,235
44_2_85,3,44_2,235
44_2_86,3,44_2,235
44_2_87,3,44_2,235
44_2_88,3,44_2,235
44_2_89,3,44_2,235
44_2_90,3,44_2,235
44_2_91,3,44_2,235
44_2_92,3,44_2,235
44_2_93,3,44_2,235
44_2_94,3,44_2,235
44_2_95,3,44_2,235
44_2_96,3,44_2,235
44_2_97,3,44_2,235
44_2_98,3,44_2,235
44_2_99,3,44_2,235
44_2_100,3,44_2,235
44_2_101,3,44_2,235
44_2_102,3,44_2,235
44_2_103,3,44_2,235
44_2_104,3,44_2,235
44_2_105,3,44_2,235
44_2_106,3,44_2,235
44_2_107,3,44_2,235
44_2_108,3,44_2,235
44_2_109,3,44_2,235
44_2_110,3,44_2,235
44_2_111,3,44_2,235
44_2_112,3,44_2,235
44_2_113,3,44_2,235
44_2_114,3,44_2,235
44_2_115,3,44_2,235
44_2_116,3,44_2,235
44_2_117,3,44_2,235
44_2_118,3,44_2,235
44_2_119,3,44_2,235
44_2_120,3,44_2,235
44_2_121,3,44_2,235
44_2_122,3,44_2,235
44_2_123,3,44_2,235
44_2_124,3,44_2,235
44_2_125,3,44_2,235
44_2_126,3,44_2,235
44_2_127,3,44_2,235
44_2_128,3,44_2,235
44_2_129,3,44_2,235
44_2_130,3,44_2,235
44_2_131,3,44_2,235
44_2_132,3,44_2,235
44_2_133,3,44_2,235
44_2_134,3,44_2,235
44_2_135,3,44_2,235
44_2_136,3,44_2,235
44_2_137,3,44_2,235
44_2_138,3,44_2,235
44_2_139,3,44_2,235
44_2_140,3,44_2,235
44_2_141,3,44_2,235
44_2_142,3,44_2,235
44_2_143,3,44_2,235
44_2_144,3,44_2,235
44_2_145,3,44_2,235
44_2_146,3,44_2,235
44_2_147,3,44_2,235
44_2_148,3,44_2,235
44_2_149,3,44_2,235
44_2_150,3,44_2,235
44_2_151,3,44_2,235
44_2_152,3,44_2,235
44_2_153,3,44_2,235
44_2_154,3,44_2,235
44_2_155,3,44_2,235
44_2_156,3,44_2,235
44_2_157,3,44_2,235
44_2_158,3,44_2,235
44_2_159,3,44_2,235
44_2_160,3,44_2,235
44_2_161,3,44_2,235
44_2_162,3,44_2,235
44_2_163,3,44_2,235
44_2_164,3,44_2,235
44_2_165,3,44_2,235
44_2_166,3,44_2,235
44_2_167,3,44_2,235
44_2_168,3,44_2,235
44_2_169,3,44_2,235
44_2_170,3,44_2,235
44_2_171,3,44_2,235
44_2_172,3,44_2,235
44_2_173,3,44_2,235
44_2_174,3,44_2,235
44_2_175,3,44_2,235
44_2_176,3,44_2,235
44_2_177,3,44_2,235
44_2_178,3,44_2,235
44_2_179,3,44_2,235
44_2_180,3,44_2,235
44_2_181,3,44_2,235
44_2_182,3,44_2,235
44_2_183,3,44_2,235
44_2_184,3,44_2,235
44_2_185,3,44_2,235
44_2_186,3,44_2,235
44_2_187,3,44_2,235
44_2_188,3,44_2,235
44_2_189,3,44_2,235
44_2_190,3,44_2,235
44_2_191,3,44_2,235
44_2_192,3,44_2,235
44_2_193,3,44_2,235
44_2_194,3,44_2,235
44_2_195,3,44_2,235
44_2_196,3,44_2,235
44_2_197,3,44_2,235
44_2_198,3,44_2,235
44_2_199,3,44_2,235
44_2_200,3,44_2,235
44_2_201,3,44_2,235
44_2_202,3,44_2,235
44_2_203,3,44_2,235
44_2_204,3,44_2,235
44_2_205,3,44_2,235
44_2_206,3,44_2,235
44_2_207,3,44_2,235
44_2_208,3,44_2,235
44_2_209,3,44_2,235
44_2_210,3,44_2,235
44_2_211,3,44_2,235
44_2_212,3,44_2,235
44_2_213,3,44_2,235
44_2_214,3,44_2,235
44_2_215,3,44_2,235
44_2_216,3,44_2,235
44_2_217,3,44_2,235
44_2_218,3,44_2,235
44_2_219,3,44_2,235
44_2_220,3,44_2,235
44_2_221,3,44_2,235
44_2_222,3,44_2,235
44_2_223,3,44_2,235
44_2_224,3,44_2,235
44_2_225,3,44_2,235
44_2_226,3,44_2,235
44_2_227,3,44_2,235
44_2_228,3,44_2,235
44_2_229,3,44_2,235
44_2_230,3,44_2,235
44_2_231,3,44_2,235
44_2_232,3,44_2,235
44_2_233,3,44_2,235
44_2_234,3,44_2,235
44_2_235,3,44_2,235
45_2_1,3,45_2,150
45_2_2,3,45_2,150
45_2_3,3,45_2,150
45_2_4,3,45_2,150
45_2_5,3,45_2,150
45_2_6,3,45_2,150
45_2_7,3,45_2,150
45_2_8,3,45_2,150
45_2_9,3,45_2,150
45_2_10,3,45_2,150
45_2_11,3,45_2,150
45_2_12,3,45_2,150
45_2_13,3,45_2,150
45_2_14,3,45_2,150
45_2_15,3,45_2,150
45_2_16,3,45_2,150
45_2_17,3,45_2,150
45_2_18,3,45_2,150
45_2_19,3,45_2,150
45_2_20,3,45_2,150
45_2_21,3,45_2,150
45_2_22,3,45_2,150
45_2_23,3,45_2,150
45_2_24,3,45_2,150
45_2_25,3,45_2,150
45_2_26,3,45_2,150
45_2_27,3,45_2,150
45_2_28,3,45_2,150
45_2_29,3,45_2,150
45_2_30,3,45_2,150
45_2_31,3,45_2,150
45_2_32,3,45_2,150
45_2_33,3,45_2,150
45_2_34,3,45_2,150
45_2_35,3,45_2,150
45_2_36,3,45_2,150
45_2_37,3,45_2,150
45_2_38,3,45_2,150
45_2_39,3,45_2,150
45_2_40,3,45_2,150
45_2_41,3,45_2,150
45_2_42,3,45_2,150
45_2_43,3,45_2,150
45_2_44,3,45_2,150
45_2_45,3,45_2,150
45_2_46,3,45_2,150
45_2_47,3,45_2,150
45_2_48,3,45_2,150
45_2_49,3,45_2,150
45_2_50,3,45_2,150
45_2_51,3,45_2,150
45_2_52,3,45_2,150
45_2_53,3,45_2,150
45_2_54,3,45_2,150
45_2_55,3,45_2,150
45_2_56,3,45_2,150
45_2_57,3,45_2,150
45_2_58,3,45_2,150
45_2_59,3,45_2,150
45_2_60,3,45_2,150
45_2_61,3,45_2,150
45_2_62,3,45_2,150
45_2_63,3,45_2,150
45_2_64,3,45_2,150
45_2_65,3,45_2,150
45_2_66,3,45_2,150
45_2_67,3,45_2,150
45_2_68,3,45_2,150
45_2_69,3,45_2,150
45_2_70,3,45_2,150
45_2_71,3,45_2,150
45_2_72,3,45_2,150
45_2_73,3,45_2,150
45_2_74,3,45_2,150
45_2_75,3,45_2,150
45_2_76,3,45_2,150
45_2_77,0,45_2,150
45_2_78,0,45_2,150
45_2_79,5,45_2,150
45_2_80,5,45_2,150
45_2_81,5,45_2,150
45_2_82,5,45_2,150
45_2_83,5,45_2,150
45_2_84,5,45_2,150
45_2_85,3,45_2,150
45_2_86,3,45_2,150
45_2_87,3,45_2,150
45_2_88,3,45_2,150
45_2_89,3,45_2,150
45_2_90,3,45_2,150
45_2_91,3,45_2,150
45_2_92,3,45_2,150
45_2_93,3,45_2,150
45_2_94,3,45_2,150
45_2_95,3,45_2,150
45_2_96,3,45_2,150
45_2_97,3,45_2,150
45_2_98,3,45_2,150
45_2_99,3,45_2,150
45_2_100,3,45_2,150
45_2_101,3,45_2,150
45_2_102,3,45_2,150
45_2_103,3,45_2,150
45_2_104,3,45_2,150
45_2_105,3,45_2,150
45_2_106,3,45_2,150
45_2_107,3,45_2,150
45_2_108,3,45_2,150
45_2_109,3,45_2,150
45_2_110,3,45_2,150
45_2_111,3,45_2,150
45_2_112,3,45_2,150
45_2_113,3,45_2,150
45_2_114,3,45_2,150
45_2_115,3,45_2,150
45_2_116,3,45_2,150
45_2_117,3,45_2,150
45_2_118,3,45_2,150
45_2_119,3,45_2,150
45_2_120,3,45_2,150
45_2_121,3,45_2,150
45_2_122,3,45_2,150
45_2_123,3,45_2,150
45_2_124,5,45_2,150
45_2_125,5,45_2,150
45_2_126,5,45_2,150
45_2_127,5,45_2,150
45_2_128,5,45_2,150
45_2_129,5,45_2,150
45_2_130,3,45_2,150
45_2_131,3,45_2,150
45_2_132,3,45_2,150
45_2_133,3,45_2,150
45_2_134,3,45_2,150
45_2_135,3,45_2,150
45_2_136,3,45_2,150
45_2_137,3,45_2,150
45_2_138,3,45_2,150
45_2_139,3,45_2,150
45_2_140,3,45_2,150
45_2_141,3,45_2,150
45_2_142,3,45_2,150
45_2_143,3,45_2,150
45_2_144,3,45_2,150
45_2_145,3,45_2,150
45_2_146,3,45_2,150
45_2_147,3,45_2,150
45_2_148,3,45_2,150
45_2_149,3,45_2,150
45_2_150,3,45_2,150
46_2_1,3,46_2,89
46_2_2,3,46_2,89
46_2_3,3,46_2,89
46_2_4,3,46_2,89
46_2_5,3,46_2,89
46_2_6,3,46_2,89
46_2_7,3,46_2,89
46_2_8,3,46_2,89
46_2_9,3,46_2,89
46_2_10,3,46_2,89
46_2_11,3,46_2,89
46_2_12,3,46_2,89
46_2_13,3,46_2,89
46_2_14,3,46_2,89
46_2_15,3,46_2,89
46_2_16,3,46_2,89
46_2_17,3,46_2,89
46_2_18,3,46_2,89
46_2_19,3,46_2,89
46_2_20,3,46_2,89
46_2_21,3,46_2,89
46_2_22,3,46_2,89
46_2_23,3,46_2,89
46_2_24,3,46_2,89
46_2_25,3,46_2,89
46_2_26,3,46_2,89
46_2_27,3,46_2,89
46_2_28,3,46_2,89
46_2_29,3,46_2,89
46_2_30,3,46_2,89
46_2_31,3,46_2,89
46_2_32,3,46_2,89
46_2_33,3,46_2,89
46_2_34,3,46_2,89
46_2_35,3,46_2,89
46_2_36,3,46_2,89
46_2_37,3,46_2,89
46_2_38,3,46_2,89
46_2_39,3,46_2,89
46_2_40,3,46_2,89
46_2_41,3,46_2,89
46_2_42,3,46_2,89
46_2_43,3,46_2,89
46_2_44,3,46_2,89
46_2_45,3,46_2,89
46_2_46,3,46_2,89
46_2_47,3,46_2,89
46_2_48,3,46_2,89
46_2_49,3,46_2,89
46_2_50,3,46_2,89
46_2_51,3,46_2,89
46_2_52,3,46_2,89
46_2_53,3,46_2,89
46_2_54,3,46_2,89
46_2_55,3,46_2,89
46_2_56,3,46_2,89
46_2_57,3,46_2,89
46_2_58,3,46_2,89
46_2_59,3,46_2,89
46_2_60,3,46_2,89
46_2_61,3,46_2,89
46_2_62,3,46_2,89
46_2_63,3,46_2,89
46_2_64,3,46_2,89
46_2_65,3,46_2,89
46_2_66,3,46_2,89
46_2_67,3,46_2,89
46_2_68,3,46_2,89
46_2_69,3,46_2,89
46_2_70,3,46_2,89
46_2_71,3,46_2,89
46_2_72,3,46_2,89
46_2_73,3,46_2,89
46_2_74,3,46_2,89
46_2_75,3,46_2,89
46_2_76,3,46_2,89
46_2_77,3,46_2,89
46_2_78,3,46_2,89
46_2_79,3,46_2,89
46_2_80,3,46_2,89
46_2_81,3,46_2,89
46_2_82,3,46_2,89
46_2_83,3,46_2,89
46_2_84,3,46_2,89
46_2_85,3,46_2,89
46_2_86,3,46_2,89
46_2_87,3,46_2,89
46_2_88,3,46_2,89
46_2_89,3,46_2,89
48_2_1,3,48_2,203
48_2_2,3,48_2,203
48_2_3,3,48_2,203
48_2_4,3,48_2,203
48_2_5,3,48_2,203
48_2_6,3,48_2,203
48_2_7,3,48_2,203
48_2_8,3,48_2,203
48_2_9,3,48_2,203
48_2_10,3,48_2,203
48_2_11,3,48_2,203
48_2_12,3,48_2,203
48_2_13,3,48_2,203
48_2_14,3,48_2,203
48_2_15,3,48_2,203
48_2_16,3,48_2,203
48_2_17,3,48_2,203
48_2_18,3,48_2,203
48_2_19,3,48_2,203
48_2_20,3,48_2,203
48_2_21,3,48_2,203
48_2_22,3,48_2,203
48_2_23,3,48_2,203
48_2_24,3,48_2,203
48_2_25,3,48_2,203
48_2_26,3,48_2,203
48_2_27,3,48_2,203
48_2_28,3,48_2,203
48_2_29,3,48_2,203
48_2_30,3,48_2,203
48_2_31,3,48_2,203
48_2_32,3,48_2,203
48_2_33,3,48_2,203
48_2_34,3,48_2,203
48_2_35,3,48_2,203
48_2_36,3,48_2,203
48_2_37,3,48_2,203
48_2_38,3,48_2,203
48_2_39,3,48_2,203
48_2_40,3,48_2,203
48_2_41,3,48_2,203
48_2_42,3,48_2,203
48_2_43,3,48_2,203
48_2_44,3,48_2,203
48_2_45,3,48_2,203
48_2_46,3,48_2,203
48_2_47,3,48_2,203
48_2_48,3,48_2,203
48_2_49,3,48_2,203
48_2_50,3,48_2,203
48_2_51,3,48_2,203
48_2_52,3,48_2,203
48_2_53,3,48_2,203
48_2_54,3,48_2,203
48_2_55,3,48_2,203
48_2_56,3,48_2,203
48_2_57,3,48_2,203
48_2_58,3,48_2,203
48_2_59,3,48_2,203
48_2_60,3,48_2,203
48_2_61,3,48_2,203
48_2_62,3,48_2,203
48_2_63,3,48_2,203
48_2_64,3,48_2,203
48_2_65,3,48_2,203
48_2_66,3,48_2,203
48_2_67,3,48_2,203
48_2_68,3,48_2,203
48_2_69,3,48_2,203
48_2_70,3,48_2,203
48_2_71,3,48_2,203
48_2_72,3,48_2,203
48_2_73,3,48_2,203
48_2_74,3,48_2,203
48_2_75,3,48_2,203
48_2_76,3,48_2,203
48_2_77,3,48_2,203
48_2_78,3,48_2,203
48_2_79,3,48_2,203
48_2_80,3,48_2,203
48_2_81,3,48_2,203
48_2_82,3,48_2,203
48_2_83,3,48_2,203
48_2_84,3,48_2,203
48_2_85,3,48_2,203
48_2_86,3,48_2,203
48_2_87,3,48_2,203
48_2_88,3,48_2,203
48_2_89,3,48_2,203
48_2_90,3,48_2,203
48_2_91,3,48_2,203
48_2_92,3,48_2,203
48_2_93,3,48_2,203
48_2_94,3,48_2,203
48_2_95,3,48_2,203
48_2_96,3,48_2,203
48_2_97,3,48_2,203
48_2_98,3,48_2,203
48_2_99,3,48_2,203
48_2_100,3,48_2,203
48_2_101,3,48_2,203
48_2_102,3,48_2,203
48_2_103,3,48_2,203
48_2_104,3,48_2,203
48_2_105,3,48_2,203
48_2_106,3,48_2,203
48_2_107,3,48_2,203
48_2_108,3,48_2,203
48_2_109,3,48_2,203
48_2_110,3,48_2,203
48_2_111,3,48_2,203
48_2_112,3,48_2,203
48_2_113,3,48_2,203
48_2_114,3,48_2,203
48_2_115,3,48_2,203
48_2_116,3,48_2,203
48_2_117,3,48_2,203
48_2_118,3,48_2,203
48_2_119,3,48_2,203
48_2_120,3,48_2,203
48_2_121,3,48_2,203
48_2_122,3,48_2,203
48_2_123,3,48_2,203
48_2_124,3,48_2,203
48_2_125,3,48_2,203
48_2_126,3,48_2,203
48_2_127,3,48_2,203
48_2_128,3,48_2,203
48_2_129,3,48_2,203
48_2_130,3,48_2,203
48_2_131,3,48_2,203
48_2_132,3,48_2,203
48_2_133,3,48_2,203
48_2_134,3,48_2,203
48_2_135,3,48_2,203
48_2_136,3,48_2,203
48_2_137,3,48_2,203
48_2_138,3,48_2,203
48_2_139,3,48_2,203
48_2_140,3,48_2,203
48_2_141,3,48_2,203
48_2_142,3,48_2,203
48_2_143,3,48_2,203
48_2_144,3,48_2,203
48_2_145,3,48_2,203
48_2_146,3,48_2,203
48_2_147,3,48_2,203
48_2_148,3,48_2,203
48_2_149,3,48_2,203
48_2_150,3,48_2,203
48_2_151,3,48_2,203
48_2_152,3,48_2,203
48_2_153,3,48_2,203
48_2_154,3,48_2,203
48_2_155,3,48_2,203
48_2_156,3,48_2,203
48_2_157,3,48_2,203
48_2_158,3,48_2,203
48_2_159,3,48_2,203
48_2_160,3,48_2,203
48_2_161,3,48_2,203
48_2_162,3,48_2,203
48_2_163,3,48_2,203
48_2_164,3,48_2,203
48_2_165,3,48_2,203
48_2_166,3,48_2,203
48_2_167,3,48_2,203
48_2_168,3,48_2,203
48_2_169,3,48_2,203
48_2_170,3,48_2,203
48_2_171,3,48_2,203
48_2_172,3,48_2,203
48_2_173,3,48_2,203
48_2_174,3,48_2,203
48_2_175,3,48_2,203
48_2_176,3,48_2,203
48_2_177,3,48_2,203
48_2_178,3,48_2,203
48_2_179,3,48_2,203
48_2_180,3,48_2,203
48_2_181,3,48_2,203
48_2_182,3,48_2,203
48_2_183,3,48_2,203
48_2_184,3,48_2,203
48_2_185,3,48_2,203
48_2_186,3,48_2,203
48_2_187,3,48_2,203
48_2_188,3,48_2,203
48_2_189,3,48_2,203
48_2_190,3,48_2,203
48_2_191,3,48_2,203
48_2_192,3,48_2,203
48_2_193,3,48_2,203
48_2_194,3,48_2,203
48_2_195,3,48_2,203
48_2_196,3,48_2,203
48_2_197,3,48_2,203
48_2_198,3,48_2,203
48_2_199,3,48_2,203
48_2_200,3,48_2,203
48_2_201,3,48_2,203
48_2_202,3,48_2,203
48_2_203,3,48_2,203
52_2_1,3,52_2,23
52_2_2,3,52_2,23
52_2_3,3,52_2,23
52_2_4,3,52_2,23
52_2_5,3,52_2,23
52_2_6,3,52_2,23
52_2_7,3,52_2,23
52_2_8,3,52_2,23
52_2_9,3,52_2,23
52_2_10,3,52_2,23
52_2_11,3,52_2,23
52_2_12,3,52_2,23
52_2_13,3,52_2,23
52_2_14,3,52_2,23
52_2_15,3,52_2,23
52_2_16,3,52_2,23
52_2_17,3,52_2,23
52_2_18,3,52_2,23
52_2_19,3,52_2,23
52_2_20,3,52_2,23
52_2_21,3,52_2,23
52_2_22,3,52_2,23
52_2_23,3,52_2,23
53_2_1,3,53_2,78
53_2_2,3,53_2,78
53_2_3,3,53_2,78
53_2_4,3,53_2,78
53_2_5,3,53_2,78
53_2_6,3,53_2,78
53_2_7,3,53_2,78
53_2_8,3,53_2,78
53_2_9,3,53_2,78
53_2_10,3,53_2,78
53_2_11,3,53_2,78
53_2_12,3,53_2,78
53_2_13,3,53_2,78
53_2_14,3,53_2,78
53_2_15,3,53_2,78
53_2_16,3,53_2,78
53_2_17,3,53_2,78
53_2_18,3,53_2,78
53_2_19,3,53_2,78
53_2_20,3,53_2,78
53_2_21,3,53_2,78
53_2_22,3,53_2,78
53_2_23,3,53_2,78
53_2_24,3,53_2,78
53_2_25,3,53_2,78
53_2_26,3,53_2,78
53_2_27,3,53_2,78
53_2_28,3,53_2,78
53_2_29,3,53_2,78
53_2_30,3,53_2,78
53_2_31,3,53_2,78
53_2_32,3,53_2,78
53_2_33,3,53_2,78
53_2_34,3,53_2,78
53_2_35,3,53_2,78
53_2_36,3,53_2,78
53_2_37,3,53_2,78
53_2_38,3,53_2,78
53_2_39,3,53_2,78
53_2_40,3,53_2,78
53_2_41,3,53_2,78
53_2_42,3,53_2,78
53_2_43,3,53_2,78
53_2_44,3,53_2,78
53_2_45,3,53_2,78
53_2_46,3,53_2,78
53_2_47,3,53_2,78
53_2_48,3,53_2,78
53_2_49,3,53_2,78
53_2_50,3,53_2,78
53_2_51,3,53_2,78
53_2_52,3,53_2,78
53_2_53,3,53_2,78
53_2_54,3,53_2,78
53_2_55,3,53_2,78
53_2_56,3,53_2,78
53_2_57,3,53_2,78
53_2_58,3,53_2,78
53_2_59,3,53_2,78
53_2_60,3,53_2,78
53_2_61,3,53_2,78
53_2_62,3,53_2,78
53_2_63,3,53_2,78
53_2_64,3,53_2,78
53_2_65,3,53_2,78
53_2_66,3,53_2,78
53_2_67,3,53_2,78
53_2_68,3,53_2,78
53_2_69,3,53_2,78
53_2_70,3,53_2,78
53_2_71,3,53_2,78
53_2_72,3,53_2,78
53_2_73,3,53_2,78
53_2_74,3,53_2,78
53_2_75,3,53_2,78
53_2_76,3,53_2,78
53_2_77,3,53_2,78
53_2_78,3,53_2,78
54_2_1,3,54_2,40
54_2_2,3,54_2,40
54_2_3,3,54_2,40
54_2_4,3,54_2,40
54_2_5,3,54_2,40
54_2_6,3,54_2,40
54_2_7,3,54_2,40
54_2_8,3,54_2,40
54_2_9,3,54_2,40
54_2_10,3,54_2,40
54_2_11,3,54_2,40
54_2_12,3,54_2,40
54_2_13,3,54_2,40
54_2_14,3,54_2,40
54_2_15,3,54_2,40
54_2_16,3,54_2,40
54_2_17,3,54_2,40
54_2_18,3,54_2,40
54_2_19,3,54_2,40
54_2_20,3,54_2,40
54_2_21,3,54_2,40
54_2_22,3,54_2,40
54_2_23,3,54_2,40
54_2_24,3,54_2,40
54_2_25,3,54_2,40
54_2_26,3,54_2,40
54_2_27,3,54_2,40
54_2_28,3,54_2,40
54_2_29,3,54_2,40
54_2_30,3,54_2,40
54_2_31,3,54_2,40
54_2_32,3,54_2,40
54_2_33,3,54_2,40
54_2_34,3,54_2,40
54_2_35,3,54_2,40
54_2_36,3,54_2,40
54_2_37,3,54_2,40
54_2_38,3,54_2,40
54_2_39,3,54_2,40
54_2_40,3,54_2,40
57_2_1,3,57_2,40
57_2_2,3,57_2,40
57_2_3,3,57_2,40
57_2_4,3,57_2,40
57_2_5,3,57_2,40
57_2_6,3,57_2,40
57_2_7,3,57_2,40
57_2_8,3,57_2,40
57_2_9,3,57_2,40
57_2_10,3,57_2,40
57_2_11,3,57_2,40
57_2_12,3,57_2,40
57_2_13,3,57_2,40
57_2_14,3,57_2,40
57_2_15,3,57_2,40
57_2_16,3,57_2,40
57_2_17,3,57_2,40
57_2_18,3,57_2,40
57_2_19,3,57_2,40
57_2_20,3,57_2,40
57_2_21,3,57_2,40
57_2_22,3,57_2,40
57_2_23,3,57_2,40
57_2_24,3,57_2,40
57_2_25,3,57_2,40
57_2_26,3,57_2,40
57_2_27,3,57_2,40
57_2_28,3,57_2,40
57_2_29,3,57_2,40
57_2_30,3,57_2,40
57_2_31,3,57_2,40
57_2_32,3,57_2,40
57_2_33,3,57_2,40
57_2_34,3,57_2,40
57_2_35,3,57_2,40
57_2_36,3,57_2,40
57_2_37,3,57_2,40
57_2_38,3,57_2,40
57_2_39,3,57_2,40
57_2_40,3,57_2,40
58_2_1,3,58_2,370
58_2_2,3,58_2,370
58_2_3,3,58_2,370
58_2_4,3,58_2,370
58_2_5,3,58_2,370
58_2_6,3,58_2,370
58_2_7,3,58_2,370
58_2_8,3,58_2,370
58_2_9,3,58_2,370
58_2_10,3,58_2,370
58_2_11,3,58_2,370
58_2_12,3,58_2,370
58_2_13,3,58_2,370
58_2_14,3,58_2,370
58_2_15,3,58_2,370
58_2_16,3,58_2,370
58_2_17,3,58_2,370
58_2_18,3,58_2,370
58_2_19,3,58_2,370
58_2_20,3,58_2,370
58_2_21,3,58_2,370
58_2_22,3,58_2,370
58_2_23,3,58_2,370
58_2_24,3,58_2,370
58_2_25,3,58_2,370
58_2_26,3,58_2,370
58_2_27,3,58_2,370
58_2_28,3,58_2,370
58_2_29,3,58_2,370
58_2_30,3,58_2,370
58_2_31,3,58_2,370
58_2_32,3,58_2,370
58_2_33,3,58_2,370
58_2_34,3,58_2,370
58_2_35,3,58_2,370
58_2_36,3,58_2,370
58_2_37,3,58_2,370
58_2_38,3,58_2,370
58_2_39,3,58_2,370
58_2_40,3,58_2,370
58_2_41,3,58_2,370
58_2_42,3,58_2,370
58_2_43,3,58_2,370
58_2_44,3,58_2,370
58_2_45,3,58_2,370
58_2_46,3,58_2,370
58_2_47,3,58_2,370
58_2_48,3,58_2,370
58_2_49,3,58_2,370
58_2_50,3,58_2,370
58_2_51,3,58_2,370
58_2_52,3,58_2,370
58_2_53,3,58_2,370
58_2_54,3,58_2,370
58_2_55,3,58_2,370
58_2_56,3,58_2,370
58_2_57,3,58_2,370
58_2_58,3,58_2,370
58_2_59,3,58_2,370
58_2_60,3,58_2,370
58_2_61,3,58_2,370
58_2_62,3,58_2,370
58_2_63,3,58_2,370
58_2_64,3,58_2,370
58_2_65,3,58_2,370
58_2_66,3,58_2,370
58_2_67,3,58_2,370
58_2_68,3,58_2,370
58_2_69,3,58_2,370
58_2_70,3,58_2,370
58_2_71,3,58_2,370
58_2_72,3,58_2,370
58_2_73,3,58_2,370
58_2_74,3,58_2,370
58_2_75,3,58_2,370
58_2_76,3,58_2,370
58_2_77,3,58_2,370
58_2_78,3,58_2,370
58_2_79,3,58_2,370
58_2_80,3,58_2,370
58_2_81,3,58_2,370
58_2_82,3,58_2,370
58_2_83,3,58_2,370
58_2_84,3,58_2,370
58_2_85,3,58_2,370
58_2_86,3,58_2,370
58_2_87,3,58_2,370
58_2_88,3,58_2,370
58_2_89,3,58_2,370
58_2_90,3,58_2,370
58_2_91,3,58_2,370
58_2_92,3,58_2,370
58_2_93,3,58_2,370
58_2_94,3,58_2,370
58_2_95,3,58_2,370
58_2_96,3,58_2,370
58_2_97,3,58_2,370
