index,Class,video,measure,ps,frames_n,measure_scaled
249_2_122,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_123,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_124,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_125,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_126,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_127,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_128,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_129,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_139,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_140,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_141,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_142,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_143,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_144,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_145,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_146,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_147,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_148,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_149,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_150,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_151,4,249_2,28.5,0.175067,212,0.7193979496305314
249_2_152,4,249_2,28.5,0.175067,212,0.7193979496305314
251_2_31,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_32,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_33,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_34,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_35,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_140,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_141,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_142,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_143,4,251_2,20.0,0.119143,252,0.7433481328865963
251_2_144,4,251_2,20.0,0.119143,252,0.7433481328865963
266_2_1,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_2,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_3,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_4,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_15,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_16,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_17,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_18,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_19,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_20,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_21,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_22,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_23,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_24,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_25,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_26,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_27,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_28,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_29,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_30,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_31,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_32,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_33,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_34,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_35,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_36,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_37,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_38,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_39,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_40,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_41,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_42,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_43,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_44,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_45,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_46,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_47,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_48,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_49,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_50,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_51,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_52,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_53,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_54,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_55,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_56,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_57,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_58,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_59,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_60,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_61,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_62,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_63,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_64,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_65,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_66,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_67,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_68,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_69,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_70,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_71,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_72,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_73,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_74,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_75,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_76,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_77,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_78,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_79,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_80,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_81,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_82,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_83,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_84,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_85,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_86,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_87,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_88,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_89,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_90,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_91,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_92,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_93,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_94,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_95,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_96,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_97,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_98,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_99,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_100,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_101,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_102,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_103,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_104,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_105,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_106,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_107,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_108,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_109,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_110,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_111,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_112,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_113,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_114,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_115,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_116,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_117,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_118,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_119,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_120,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_121,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_122,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_123,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_124,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_125,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_126,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_127,4,266_2,24.32,0.224224,194,0.4627745612922728
266_2_128,4,266_2,24.32,0.224224,194,0.4627745612922728
268_2_64,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_65,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_66,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_97,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_98,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_99,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_100,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_101,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_102,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_103,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_104,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_105,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_106,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_107,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_108,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_109,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_110,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_111,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_112,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_122,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_123,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_124,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_125,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_126,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_127,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_128,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_129,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_130,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_131,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_132,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_146,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_147,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_148,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_149,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_150,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_151,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_152,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_153,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_154,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_155,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_156,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_157,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_158,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_159,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_160,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_161,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_162,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_163,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_164,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_165,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_166,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_167,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_168,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_169,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_187,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_188,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_189,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_190,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_191,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_192,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_193,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_194,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_195,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_196,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_197,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_198,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_199,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_200,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_201,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_202,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_203,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_204,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_205,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_206,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_207,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_208,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_209,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_210,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_211,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_212,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_213,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_214,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_215,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_216,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_217,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_218,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_219,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_220,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_221,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_222,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_223,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_224,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_225,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_226,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_227,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_228,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_229,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_230,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_231,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_232,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_233,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_234,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_235,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_236,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_237,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_238,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_239,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_240,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_241,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_242,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_243,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_244,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_245,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_246,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_247,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_248,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_249,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_250,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_251,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_252,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_253,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_254,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_255,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_256,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_257,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_258,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_259,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_260,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_261,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_262,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_263,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_264,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_265,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_266,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_267,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_268,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_269,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_270,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_271,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_272,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_273,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_274,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_275,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_276,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_277,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_278,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_279,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_280,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_281,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_282,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_283,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_284,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_285,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_286,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_287,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_288,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_289,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_290,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_291,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_292,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_293,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_294,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_295,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_296,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_297,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_298,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_299,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_300,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_301,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_302,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_303,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_304,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_305,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_306,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_307,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_308,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_309,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_310,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_311,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_312,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_313,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_314,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_315,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_316,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_317,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_318,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_319,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_320,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_321,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_322,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_323,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_324,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_325,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_326,4,268_2,20.84,0.13369,345,0.6867517165199454
268_2_327,4,268_2,20.84,0.13369,345,0.6867517165199454
275_2_203,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_204,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_205,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_206,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_207,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_208,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_209,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_210,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_211,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_212,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_213,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_214,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_215,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_216,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_217,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_218,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_219,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_220,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_221,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_222,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_223,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_224,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_225,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_358,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_359,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_360,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_361,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_362,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_363,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_364,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_365,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_366,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_367,4,275_2,17.3,0.107334,479,0.7117666154175778
275_2_368,4,275_2,17.3,0.107334,479,0.7117666154175778
